,neg,neu,pos,compound,vader,txtblob,retweets,favorites,weighted_compound_0,score_0,weighted_compound_1,score_1,weighted_compound_2,score_2,weighted_compound_3,score_3
50,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
51,0.0,1.0,0.0,0.0,0,0.0625,14,64,0.0,0.0931899641577061,0.0,1.093189964157706,0.0,0.09570885584536352,0.0,1.093189964157706
52,0.102,0.898,0.0,-0.3818,-1,-0.5,0,0,-0.0,0.0,-0.3818,1.0,-0.000961712846347607,0.0025188916876574307,-0.3818,1.0
53,0.295,0.705,0.0,-0.6808,-1,0.0,0,4,-0.0032535244922341695,0.0047789725209080045,-0.6840535244922341,1.004778972520908,-0.0049683859531913475,0.007297864208565435,-0.6840535244922341,1.004778972520908
54,0.0,1.0,0.0,0.0,0,0.05,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
55,0.0,0.806,0.194,0.431,1,0.3333333333333333,0,0,0.0,0.0,0.431,1.0,0.0010856423173803526,0.0025188916876574307,0.431,1.0
56,0.0,0.909,0.091,0.296,1,0.018181818181818174,0,0,0.0,0.0,0.296,1.0,0.0007455919395465995,0.0025188916876574307,0.296,1.0
57,0.0,0.847,0.153,0.5859,1,0.45,0,0,0.0,0.0,0.5859,1.0,0.0014758186397984885,0.0025188916876574307,0.5859,1.0
58,0.0,0.754,0.246,0.504,1,0.2,0,0,0.0,0.0,0.504,1.0,0.001269521410579345,0.0025188916876574307,0.504,1.0
59,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
60,0.0,1.0,0.0,0.0,0,0.0,1,3,0.0,0.0047789725209080045,0.0,1.004778972520908,0.0,0.007297864208565435,0.0,1.004778972520908
61,0.0,1.0,0.0,0.0,0,0.04166666666666667,0,5,0.0,0.005973715651135006,0.0,1.005973715651135,0.0,0.008492607338792438,0.0,1.005973715651135
62,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
63,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
64,0.0,1.0,0.0,0.0,0,0.13636363636363635,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
65,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
66,0.0,0.658,0.342,0.6369,1,0.03333333333333333,0,0,0.0,0.0,0.6369,1.0,0.0016042821158690176,0.0025188916876574307,0.6369,1.0
67,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
68,0.0,1.0,0.0,0.0,0,0.13636363636363635,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
69,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
70,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
71,0.0,0.784,0.216,0.431,1,0.3333333333333333,14,24,0.019567502986857825,0.04540023894862605,0.4505675029868578,1.045400238948626,0.02065314530423818,0.04791913063628348,0.4505675029868578,1.045400238948626
72,0.0,1.0,0.0,0.0,0,0.05,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
73,0.13,0.87,0.0,-0.34,-1,0.0,0,3,-0.0012186379928315412,0.0035842293906810036,-0.34121863799283153,1.003584229390681,-0.0020750611666350677,0.006103121078338434,-0.34121863799283153,1.003584229390681
74,0.0,1.0,0.0,0.0,0,0.05,1,4,0.0,0.005973715651135006,0.0,1.005973715651135,0.0,0.008492607338792438,0.0,1.005973715651135
75,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
76,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
77,0.0,1.0,0.0,0.0,0,0.0,1,0,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
78,0.0,0.909,0.091,0.296,1,0.018181818181818174,0,0,0.0,0.0,0.296,1.0,0.0007455919395465995,0.0025188916876574307,0.296,1.0
79,0.0,1.0,0.0,0.0,0,-0.1875,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
80,0.0,1.0,0.0,0.0,0,0.1761904761904762,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
81,0.0,0.501,0.499,0.6114,1,1.0,3,27,0.021913978494623655,0.035842293906810034,0.6333139784946237,1.03584229390681,0.02345402887245741,0.03836118559446747,0.6333139784946237,1.03584229390681
82,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
83,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
84,0.0,0.898,0.102,0.3612,1,0.06666666666666667,0,0,0.0,0.0,0.3612,1.0,0.000909823677581864,0.0025188916876574307,0.3612,1.0
85,0.0,1.0,0.0,0.0,0,0.05,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
86,0.0,1.0,0.0,0.0,0,0.0,0,5,0.0,0.005973715651135006,0.0,1.005973715651135,0.0,0.008492607338792438,0.0,1.005973715651135
87,0.0,1.0,0.0,0.0,0,0.05,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
88,0.0,0.784,0.216,0.5267,1,0.05,1,1,0.0012585424133811228,0.0023894862604540022,0.5279585424133811,1.002389486260454,0.0025852426652702917,0.004908377948111433,0.5279585424133811,1.002389486260454
89,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
90,0.0,0.806,0.194,0.431,1,0.3333333333333333,0,0,0.0,0.0,0.431,1.0,0.0010856423173803526,0.0025188916876574307,0.431,1.0
91,0.0,1.0,0.0,0.0,0,0.1761904761904762,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
92,0.0,0.833,0.167,0.34,1,0.0,4,12,0.006499402628434886,0.019115890083632018,0.3464994026284349,1.0191158900836321,0.007355825802238413,0.021634781771289448,0.3464994026284349,1.0191158900836321
93,0.0,0.881,0.119,0.4019,1,0.21103896103896103,1,7,0.003841338112305854,0.009557945041816009,0.4057413381123058,1.009557945041816,0.004853680681575375,0.01207683672947344,0.4057413381123058,1.009557945041816
94,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
95,0.0,1.0,0.0,0.0,0,0.2,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
96,0.0,0.709,0.291,0.5719,1,0.3,0,0,0.0,0.0,0.5719,1.0,0.0014405541561712846,0.0025188916876574307,0.5719,1.0
97,0.0,1.0,0.0,0.0,0,0.05,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
98,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
99,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
100,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
101,0.0,0.864,0.136,0.296,1,0.1,0,0,0.0,0.0,0.296,1.0,0.0007455919395465995,0.0025188916876574307,0.296,1.0
102,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
103,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
104,0.0,0.755,0.245,0.7073,1,0.325,0,1,0.0008450418160095579,0.0011947431302270011,0.7081450418160097,1.001194743130227,0.0026266539066896587,0.0037136348178844316,0.7081450418160097,1.001194743130227
105,0.0,1.0,0.0,0.0,0,-0.041666666666666664,1,5,0.0,0.007168458781362007,0.0,1.007168458781362,0.0,0.009687350469019439,0.0,1.007168458781362
106,0.096,0.781,0.123,0.1682,1,0.32159090909090915,0,0,0.0,0.0,0.1682,1.0,0.0004236775818639798,0.0025188916876574307,0.1682,1.0
107,0.0,1.0,0.0,0.0,0,-0.15,3,11,0.0,0.016726403823178016,0.0,1.016726403823178,0.0,0.019245295510835446,0.0,1.016726403823178
108,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
109,0.0,1.0,0.0,0.0,0,-0.25,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
110,0.0,0.816,0.184,0.6369,1,0.19999999999999998,0,0,0.0,0.0,0.6369,1.0,0.0016042821158690176,0.0025188916876574307,0.6369,1.0
111,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
112,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
113,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
114,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
115,0.0,1.0,0.0,0.0,0,0.0,1,0,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
116,0.0,0.901,0.099,0.296,1,0.018181818181818174,7,15,0.0077801672640382315,0.026284348864994027,0.3037801672640382,1.026284348864994,0.00852575920358483,0.028803240552651457,0.3037801672640382,1.026284348864994
117,0.0,0.685,0.315,0.5574,1,0.1,0,0,0.0,0.0,0.5574,1.0,0.0014040302267002518,0.0025188916876574307,0.5574,1.0
118,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
119,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
120,0.0,0.863,0.137,0.4019,1,0.3,0,0,0.0,0.0,0.4019,1.0,0.0010123425692695213,0.0025188916876574307,0.4019,1.0
121,0.0,1.0,0.0,0.0,0,0.1761904761904762,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
122,0.129,0.75,0.121,-0.0516,-1,0.14999999999999997,0,0,-0.0,0.0,-0.0516,1.0,-0.00012997481108312342,0.0025188916876574307,-0.0516,1.0
123,0.0,0.806,0.194,0.431,1,0.3333333333333333,0,0,0.0,0.0,0.431,1.0,0.0010856423173803526,0.0025188916876574307,0.431,1.0
124,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
125,0.0,0.811,0.189,0.6369,1,1.0,0,0,0.0,0.0,0.6369,1.0,0.0016042821158690176,0.0025188916876574307,0.6369,1.0
126,0.0,0.741,0.259,0.4199,1,0.25,0,0,0.0,0.0,0.4199,1.0,0.001057682619647355,0.0025188916876574307,0.4199,1.0
127,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
128,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
129,0.0,1.0,0.0,0.0,0,0.0,1,1,0.0,0.0023894862604540022,0.0,1.002389486260454,0.0,0.004908377948111433,0.0,1.002389486260454
130,0.0,1.0,0.0,0.0,0,0.1761904761904762,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
131,0.0,0.806,0.194,0.431,1,0.3333333333333333,0,0,0.0,0.0,0.431,1.0,0.0010856423173803526,0.0025188916876574307,0.431,1.0
132,0.0,1.0,0.0,0.0,0,0.03333333333333333,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
133,0.0,0.804,0.196,0.296,1,0.0,0,1,0.00035364396654719233,0.0011947431302270011,0.2963536439665472,1.001194743130227,0.0010992359060937916,0.0037136348178844316,0.2963536439665472,1.001194743130227
134,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
135,0.087,0.913,0.0,-0.3182,-1,0.11818181818181818,0,0,-0.0,0.0,-0.3182,1.0,-0.0008015113350125944,0.0025188916876574307,-0.3182,1.0
136,0.0,0.819,0.181,0.6486,1,0.2375,0,0,0.0,0.0,0.6486,1.0,0.0016337531486146095,0.0025188916876574307,0.6486,1.0
137,0.0,1.0,0.0,0.0,0,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
138,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
139,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
140,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
141,0.0,1.0,0.0,0.0,0,0.175,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
142,0.0,1.0,0.0,0.0,0,0.1261904761904762,0,9,0.0,0.010752688172043012,0.0,1.010752688172043,0.0,0.013271579859700441,0.0,1.010752688172043
143,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
144,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
145,0.0,0.82,0.18,0.296,1,0.1,0,1,0.00035364396654719233,0.0011947431302270011,0.2963536439665472,1.001194743130227,0.0010992359060937916,0.0037136348178844316,0.2963536439665472,1.001194743130227
146,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
147,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
148,0.0,1.0,0.0,0.0,0,0.0,2,4,0.0,0.007168458781362007,0.0,1.007168458781362,0.0,0.009687350469019439,0.0,1.007168458781362
149,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
150,0.0,0.833,0.167,0.34,1,0.0,1,1,0.0008124253285543608,0.0023894862604540022,0.34081242532855444,1.002389486260454,0.0016688485023578874,0.004908377948111433,0.34081242532855444,1.002389486260454
151,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
152,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
153,0.0,0.891,0.109,0.4019,1,-0.03333333333333335,0,0,0.0,0.0,0.4019,1.0,0.0010123425692695213,0.0025188916876574307,0.4019,1.0
154,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
155,0.0,0.763,0.237,0.4215,1,0.8,0,0,0.0,0.0,0.4215,1.0,0.001061712846347607,0.0025188916876574307,0.4215,1.0
156,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
157,0.0,0.913,0.087,0.3786,1,-0.125,0,0,0.0,0.0,0.3786,1.0,0.0009536523929471033,0.0025188916876574307,0.3786,1.0
158,0.0,1.0,0.0,0.0,0,0.25,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
159,0.151,0.661,0.188,0.2003,1,0.5,12,32,0.010529510155316607,0.052568697729988054,0.2108295101553166,1.052568697729988,0.011034044160354391,0.05508758941764549,0.2108295101553166,1.052568697729988
160,0.0,1.0,0.0,0.0,0,0.05,4,5,0.0,0.010752688172043012,0.0,1.010752688172043,0.0,0.013271579859700441,0.0,1.010752688172043
161,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
162,0.0,0.631,0.369,0.6249,1,0.8,0,1,0.000746594982078853,0.0011947431302270011,0.6256465949820789,1.001194743130227,0.0023206503976959812,0.0037136348178844316,0.6256465949820789,1.001194743130227
163,0.095,0.905,0.0,-0.3182,-1,0.11818181818181818,2,11,-0.004942174432497013,0.015531660692951015,-0.323142174432497,1.015531660692951,-0.005743685767509607,0.018050552380608445,-0.323142174432497,1.015531660692951
164,0.182,0.818,0.0,-0.4588,-1,-0.125,0,0,-0.0,0.0,-0.4588,1.0,-0.0011556675062972292,0.0025188916876574307,-0.4588,1.0
165,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
166,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
167,0.0,0.913,0.087,0.296,1,-0.025,0,0,0.0,0.0,0.296,1.0,0.0007455919395465995,0.0025188916876574307,0.296,1.0
168,0.0,1.0,0.0,0.0,0,0.1761904761904762,5,8,0.0,0.015531660692951015,0.0,1.015531660692951,0.0,0.018050552380608445,0.0,1.015531660692951
169,0.0,0.854,0.146,0.34,1,0.0,0,0,0.0,0.0,0.34,1.0,0.0008564231738035265,0.0025188916876574307,0.34,1.0
170,0.0,1.0,0.0,0.0,0,0.0,1,0,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
171,0.0,1.0,0.0,0.0,0,0.05,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
172,0.075,0.925,0.0,-0.1779,-1,-0.11666666666666665,0,1,-0.0002125448028673835,0.0011947431302270011,-0.1781125448028674,1.001194743130227,-0.0006606556341016403,0.0037136348178844316,-0.1781125448028674,1.001194743130227
173,0.0,0.865,0.135,0.4215,1,0.0,2,4,0.003021505376344086,0.007168458781362007,0.4245215053763441,1.007168458781362,0.004083218222691694,0.009687350469019439,0.4245215053763441,1.007168458781362
174,0.0,0.806,0.194,0.431,1,0.3333333333333333,0,0,0.0,0.0,0.431,1.0,0.0010856423173803526,0.0025188916876574307,0.431,1.0
175,0.0,1.0,0.0,0.0,0,0.25,0,1,0.0,0.0011947431302270011,0.0,1.001194743130227,0.0,0.0037136348178844316,0.0,1.001194743130227
176,0.0,1.0,0.0,0.0,0,0.0625,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
177,0.0,1.0,0.0,0.0,0,0.07878787878787878,0,0,0.0,0.0,0.0,1.0,0.0,0.0025188916876574307,0.0,1.0
